EventTimeDate,MentionSourceName,MentionIdentifier,Confidence,MentionDocTone
01/25/2016,coindesk.com,http://www.coindesk.com/digital-asset-new-details-hyperledger-blockchain-platform/,100,1.35802469135803
03/12/2016,coindesk.com,http://www.coindesk.com/hyperledger-technical-steering-committee/,20,2.48306997742664
02/17/2016,lidtime.com,http://www.lidtime.com/ibm-open-sources-blockchain-code-for-hyperledger-project-3684/,50,3.17919075144509
05/20/2016,cio.com,http://www.cio.com/article/3072587/linux/qanda-open-source-veteran-brian-behlendorf-on-leading-the-hyperledger-project.html,50,2.34215885947047
01/26/2016,econotimes.com,http://www.econotimes.com/Digital-Asset-Announces-Progress-Made-In-Hyperledger-Project-149533,100,1.8970189701897
01/26/2016,coinspeaker.com,http://www.coinspeaker.com/2016/01/25/digital-asset-holdings-discloses-details-about-its-hyperledger-blockchain-platform/,100,2.24403927068724
10/19/2015,mis-asia.com,http://mis-asia.com/tech/industries/blockchain-startup-hyperledger-wins-swifts-innotribe-finale/,100,-2.05882352941176
10/14/2015,fx-mm.com,http://www.fx-mm.com/45807/news/banking-news/hyperledger-wins-the-2015-innotribe-startup-challenge/,100,4.73118279569893
10/19/2015,mis-asia.com,http://mis-asia.com/tech/security/blockchain-startup-hyperledger-wins-swifts-innotribe-finale/,30,-2.05882352941176
10/14/2015,bobsguide.com,http://www.bobsguide.com/guide/news/2015/Oct/14/hyperledger-wins-the-2015-innotribe-startup-challenge.html,100,4.31034482758621
03/25/2016,coindesk.com,http://www.coindesk.com/hyperledger-on-the-verge-of-merging-blockchain-code-from-ibm-digital-asset/,50,1.56626506024096
12/30/2015,econotimes.com,http://www.econotimes.com/A-Closer-Look-At-Hyperledger-136624,50,2.95454545454545
